,iteration,filename,logit_1,logits_2,logits_3,logits_4,logits_5,rating
1235,160,160_im_16.png,-0.972981,-0.6524922,1.224856,0.10349448,0.99636453,3
1236,160,160_im_28.png,-0.9737668,-0.54405,1.2393833,0.1009109,1.0951629,3
1237,160,160_im_14.png,-0.96869373,-1.3570774,0.7883543,-0.42930606,0.02417462,3
1238,160,160_im_15.png,0.5330141,-1.4701778,0.3734174,-1.0109599,1.2664737,5
1239,160,160_im_29.png,-0.64900637,-1.1703076,1.0652815,-0.44749328,0.8911688,3
1240,160,160_im_11.png,-0.9859345,-0.77332276,1.211344,-0.010739729,0.8035551,3
1241,160,160_im_39.png,-0.6731069,-0.8628624,1.1158172,-0.1825825,1.0891817,3
1242,160,160_im_38.png,-1.2426094,-0.6267473,1.3510579,0.108757704,0.55927455,3
1243,160,160_im_10.png,-0.87821877,-0.22760879,1.4392728,0.28613636,1.2816138,3
1244,160,160_im_12.png,-1.246876,-1.1201186,1.2649802,-0.41746247,0.35899162,3
1245,160,160_im_13.png,-1.3569937,-1.2623124,1.0860274,-0.2657501,-0.0025020947,3
1246,160,160_im_48.png,-0.80328465,0.30404785,1.6298195,0.6666881,1.8076274,5
1247,160,160_im_74.png,-0.5056899,-1.2452829,0.7312373,-0.5031518,0.4631896,3
1248,160,160_im_60.png,-0.99853104,-0.83979756,1.1963605,-0.13597737,0.8022987,3
1249,160,160_im_61.png,-0.261757,-1.0989975,1.0414065,-0.65090686,1.4240091,5
1250,160,160_im_75.png,-1.2238877,-0.5919596,1.364954,0.14898726,0.54950094,3
1251,160,160_im_49.png,-1.4164424,-0.44035855,1.3825097,0.21175829,0.5806568,3
1252,160,160_im_88.png,-0.6988992,-1.4502585,0.7015512,-0.48404282,0.49784464,3
1253,160,160_im_63.png,-0.5616834,-1.0654964,0.8917568,-0.44474062,0.44164193,3
1254,160,160_im_8.png,-0.82904947,0.46441785,1.6320895,0.7625562,2.0285306,5
1255,160,160_im_77.png,-0.8629124,0.07410008,1.4154721,0.56033045,1.7200159,5
1256,160,160_im_76.png,-0.31672662,-1.3476864,0.77329504,-0.55984557,0.9273788,5
1257,160,160_im_9.png,-0.7406388,-1.2735256,0.13035579,-0.62695295,-0.5843039,3
1258,160,160_im_62.png,-1.0819141,-0.8573155,1.312622,-0.15606947,0.65965873,3
1259,160,160_im_89.png,-0.84040594,-1.3230934,0.9278841,-0.42195788,0.28347653,3
1260,160,160_im_99.png,0.18217829,-1.2140195,0.1280439,-0.64859265,0.42075583,5
1261,160,160_im_66.png,-0.70455587,1.2473521,1.8988259,1.2701852,2.8253427,5
1262,160,160_im_72.png,-0.5282625,-1.2840159,0.7390687,-0.5523226,0.3995214,3
1263,160,160_im_73.png,-1.1686321,-0.33290833,1.3752296,0.29055437,0.959439,3
1264,160,160_im_67.png,-0.57135063,-1.5948323,0.25856057,-0.8546497,0.12891881,3
1265,160,160_im_98.png,-0.140266,-1.4306465,0.39251694,-0.84091437,0.60783035,5
1266,160,160_im_71.png,-1.1613532,-0.50443923,1.3243376,0.20052406,0.9313418,3
1267,160,160_im_65.png,-0.7395521,-1.2692204,0.90499413,-0.5242432,0.42638993,3
1268,160,160_im_59.png,-0.82587373,-1.4406161,0.6198864,-0.6663769,0.15885447,3
1269,160,160_im_58.png,0.07742617,-0.9640804,0.7473246,-0.5178278,0.9355847,5
1270,160,160_im_64.png,-0.6973915,-1.0996352,1.1649433,-0.30671033,0.53549707,3
1271,160,160_im_70.png,-1.0653269,-0.27108583,1.4085687,0.38274336,1.1974617,3
1272,024,024_im_8.png,2.4468844,-2.7931392,-0.2027678,-0.91691595,-0.906747,1
1273,024,024_im_16.png,2.237893,-2.0910797,0.96885276,-0.26022527,-0.35774925,1
1274,024,024_im_17.png,2.3580408,-2.7889526,0.20767836,-0.8144908,-0.7533585,1
1275,024,024_im_9.png,2.3029752,-2.4399905,0.7203319,-0.2321086,-0.5647757,1
1276,024,024_im_29.png,2.4470181,-2.9024355,0.66722417,-0.3282812,-0.6224237,1
1277,024,024_im_15.png,2.5262764,-2.4421637,-0.505395,-0.89434403,-0.96103734,1
1278,024,024_im_14.png,2.7935019,-2.99568,-0.25215998,-0.63807577,-0.8981624,1
1279,024,024_im_28.png,2.3861487,-2.7112846,-0.08275426,-0.75400823,-0.7526843,1
1280,024,024_im_10.png,2.331052,-2.9926517,-0.014119961,-0.9611934,-0.8466816,1
1281,024,024_im_38.png,2.4912956,-2.1819124,0.21518762,-0.6111484,-0.8226515,1
1282,024,024_im_39.png,2.4454474,-2.6663394,0.28120404,-0.7108694,-0.72228354,1
1283,024,024_im_11.png,2.6881526,-2.4217322,0.14577024,-0.6557691,-0.91387665,1
1284,024,024_im_13.png,2.2801757,-2.4779577,0.83665586,-0.46030557,-0.4469152,1
1285,024,024_im_12.png,2.6760654,-2.7257981,-0.8383069,-1.3109167,-1.1776843,1
1286,024,024_im_49.png,2.1975205,-2.1828647,1.304519,-0.17527166,-0.16479905,1
1287,024,024_im_61.png,2.0932357,-2.3656774,0.22200765,-0.83415675,-0.59038913,1
1288,024,024_im_75.png,2.2504072,-2.9833112,-0.017692693,-0.880854,-0.82797694,1
1289,024,024_im_74.png,2.5596697,-2.681232,1.3353497,-0.12957497,-0.2546,1
1290,024,024_im_60.png,2.2073677,-2.4375124,-0.21590172,-0.80172735,-0.8827361,1
1291,024,024_im_48.png,2.241527,-2.2923255,0.37485167,-0.41794863,-0.6476755,1
1292,024,024_im_89.png,2.6547203,-2.6980045,-0.27666134,-0.95410275,-1.141269,1
1293,024,024_im_76.png,2.5749943,-2.5238888,-0.07523901,-0.85766053,-0.96810746,1
1294,024,024_im_62.png,2.519363,-2.430627,0.5959351,-0.42722163,-0.691278,1
1295,024,024_im_63.png,2.3137624,-2.398975,0.36678466,-0.4026445,-0.65936875,1
1296,024,024_im_77.png,2.4334927,-2.5785997,-0.5285951,-0.9168183,-0.98444194,1
1297,024,024_im_88.png,2.3144562,-2.9422243,-0.1897232,-0.7867227,-0.8680022,1
1298,024,024_im_98.png,2.4268322,-2.5354652,-0.693043,-1.133697,-1.0705113,1
1299,024,024_im_73.png,2.4093542,-2.9672558,0.7564658,-0.48241138,-0.5590899,1
1300,024,024_im_67.png,2.7133076,-2.7891588,-0.27331558,-0.99401826,-1.1181469,1
1301,024,024_im_66.png,2.5209644,-2.7772787,-1.3128853,-1.4841894,-1.419008,1
1302,024,024_im_72.png,2.5532,-2.6314268,-0.1478964,-0.94255733,-0.90482235,1
1303,024,024_im_99.png,2.1300356,-2.1536384,0.55146396,-0.46467444,-0.4765987,1
1304,024,024_im_64.png,2.3165348,-2.3935707,-0.65496784,-0.9952683,-0.8036012,1
1305,024,024_im_70.png,2.3508334,-2.7516901,-0.31556475,-0.69585884,-0.78066665,1
1306,024,024_im_58.png,2.6501913,-2.6588712,-0.60599846,-1.2919104,-1.1807686,1
1307,024,024_im_59.png,2.332141,-2.7844436,0.04571613,-0.4850275,-0.67990845,1
1308,024,024_im_71.png,2.4854376,-2.52894,-1.2825624,-1.0936202,-0.99859905,1
1309,024,024_im_65.png,2.4991636,-2.6788962,-0.3215944,-0.7838579,-0.8409906,1
1310,024,024_im_83.png,2.2937458,-2.4331794,0.61350113,-0.4280615,-0.58754987,1
1311,024,024_im_97.png,2.3106787,-2.5892146,-0.011497506,-0.48617357,-0.6865162,1
1312,024,024_im_68.png,2.4730287,-2.632982,-0.50349736,-1.196789,-1.1198469,1
1313,024,024_im_40.png,2.2085242,-2.2430713,0.69650114,-0.12722243,-0.52770865,1
1314,024,024_im_54.png,2.6382105,-2.2469318,-1.0272096,-1.3279357,-1.1806114,1
1315,024,024_im_55.png,2.6451738,-2.636523,-1.0893995,-0.8684759,-1.0532591,1
1316,024,024_im_41.png,2.283772,-2.7714834,-0.22333178,-0.8454226,-0.88096684,1
1317,024,024_im_69.png,2.503825,-3.014052,-0.1889188,-0.9556319,-0.8220922,1
1318,024,024_im_96.png,2.2635634,-2.779902,-0.16917324,-0.7242144,-0.6914554,1
1319,024,024_im_82.png,2.499388,-2.6188967,-1.0811683,-1.4488165,-1.245467,1
1320,024,024_im_94.png,2.239109,-2.3238494,0.06134128,-0.7180361,-0.7452216,1
1321,024,024_im_80.png,2.4337022,-2.636911,0.60776395,-0.5020127,-0.59723055,1
1322,024,024_im_57.png,2.1427388,-2.3208838,0.14341913,-0.7450605,-0.590343,1
1323,024,024_im_43.png,2.446297,-2.3925989,-0.96618533,-0.9595676,-1.0990056,1
1324,024,024_im_42.png,2.1749723,-2.1716452,0.29035687,-0.68476886,-0.64940596,1
1325,024,024_im_56.png,2.3772242,-2.430156,0.75040966,-0.4934266,-0.53672326,1
1326,024,024_im_81.png,2.479765,-2.872068,-0.24501191,-0.95237345,-0.8025396,1
1327,024,024_im_95.png,2.2763383,-2.0053904,0.3943534,-0.4058719,-0.6103716,1
1328,024,024_im_91.png,2.3317351,-2.4676163,-0.56474507,-0.8419004,-0.9582757,1
1329,024,024_im_85.png,2.6005778,-3.239387,-0.64833426,-1.2959477,-1.1965035,1
1330,024,024_im_52.png,2.1333683,-2.3895354,1.6891268,-0.13133112,0.0394512,1
1331,024,024_im_46.png,2.3214693,-2.5294108,0.80932903,-0.5176186,-0.52603805,1
1332,024,024_im_47.png,2.6557035,-2.683233,0.48892745,-0.6869261,-0.6991222,1
1333,024,024_im_53.png,2.4645905,-2.481551,-0.10757453,-0.7934095,-0.9663125,1
1334,024,024_im_84.png,2.5533648,-2.9408915,-0.5056587,-1.2815683,-1.0629854,1
1335,024,024_im_90.png,2.5324588,-2.620768,-0.6561545,-1.1333379,-1.0694518,1
1336,024,024_im_86.png,2.4517505,-2.6334417,0.051862262,-0.5371056,-0.71507144,1
1337,024,024_im_92.png,2.3241532,-2.5260932,-0.5372844,-0.76789856,-0.8966739,1
1338,024,024_im_45.png,2.3249776,-2.6205049,0.0020137941,-0.5506505,-0.7289463,1
1339,024,024_im_51.png,2.5799177,-2.6470516,-0.13628449,-0.8062643,-0.8645203,1
1340,024,024_im_79.png,2.2916064,-2.4932761,0.8837851,-0.42407304,-0.45458278,1
1341,024,024_im_78.png,2.535265,-3.2455485,-0.72142744,-1.0975269,-0.92807317,1
1342,024,024_im_50.png,2.2892635,-2.2890542,0.8836684,-0.1579567,-0.55030096,1
1343,024,024_im_44.png,2.6033132,-3.004273,-0.45791474,-1.2608794,-1.1404295,1
1344,024,024_im_93.png,2.5167959,-2.3574138,-0.38097715,-0.8283785,-1.001625,1
1345,024,024_im_87.png,2.2230268,-2.1393266,-0.35420367,-0.8554305,-0.9630871,1
1346,024,024_im_1.png,2.4002955,-2.490282,-0.24642526,-0.74449104,-0.921022,1
1347,024,024_im_23.png,2.334629,-2.6962705,0.35032752,-0.37894124,-0.68391335,1
1348,024,024_im_37.png,2.2497337,-2.545432,0.3204986,-0.537405,-0.68547237,1
1349,024,024_im_36.png,2.5980604,-2.918075,-0.40368384,-1.3014193,-1.0623358,1
1350,024,024_im_22.png,2.245604,-2.6119947,0.4484135,-0.66186917,-0.6292529,1
1351,024,024_im_0.png,2.442036,-2.7408185,-0.12916024,-0.7960871,-0.9523024,1
1352,024,024_im_2.png,2.1321914,-2.4417229,1.043272,-0.2575361,-0.30294535,1
1353,024,024_im_34.png,2.5285594,-2.6457117,-0.3303652,-0.70843905,-0.67414397,1
1354,024,024_im_20.png,2.4612103,-2.6412833,-0.8848442,-1.2211683,-1.0752978,1
1355,024,024_im_21.png,2.357724,-2.6611934,-0.3064494,-0.7599707,-0.92525995,1
1356,024,024_im_35.png,2.4567099,-2.4762313,0.025462829,-0.8692209,-0.8144684,1
1357,024,024_im_3.png,2.5241375,-2.9044418,0.15667422,-0.7038499,-0.79076433,1
1358,024,024_im_7.png,2.3960454,-2.5934782,0.25060362,-0.6078639,-0.7892535,1
1359,024,024_im_31.png,2.4345298,-2.7546632,0.49720523,-0.40108222,-0.578528,1
1360,024,024_im_25.png,2.4829202,-2.6722102,-0.005669334,-0.806274,-0.8275633,1
1361,024,024_im_19.png,2.5383506,-2.849329,-0.5681396,-0.90578264,-0.9005111,1
1362,024,024_im_18.png,2.4921062,-2.4576192,0.641423,-0.5240479,-0.6170572,1
1363,024,024_im_24.png,2.5903118,-2.7875948,-0.17100619,-0.851396,-1.0225093,1
1364,024,024_im_30.png,2.518639,-2.7247128,-0.014431634,-0.963404,-0.89884675,1
1365,024,024_im_6.png,2.5238798,-2.4978797,0.5652757,-0.43900105,-0.70695466,1
1366,024,024_im_4.png,2.284843,-2.433221,0.8755051,-0.29160768,-0.47785696,1
1367,024,024_im_26.png,2.2601879,-2.0204883,0.016817145,-0.7487914,-0.7670013,1
1368,024,024_im_32.png,2.3127985,-2.2749295,0.33327213,-0.5628468,-0.6478547,1
1369,024,024_im_33.png,2.396274,-2.715289,-0.43984896,-0.7029924,-0.8078294,1
1370,024,024_im_27.png,2.4404094,-2.6432738,0.88168037,-0.51017815,-0.48242038,1
1371,024,024_im_5.png,2.561677,-2.0898435,-0.5671689,-0.46992204,-0.7972287,1
1372,048,048_im_41.png,2.883525,-0.9558533,1.516468,-0.1345812,0.38861862,1
1373,048,048_im_55.png,2.573792,-0.9758604,1.44406,-0.1968218,0.23859595,1
1374,048,048_im_69.png,2.7421856,-0.96524334,1.2891686,-0.33766687,0.111866556,1
1375,048,048_im_82.png,2.9741082,-0.9248101,1.4498405,-0.0512552,0.4119331,1
1376,048,048_im_96.png,2.7720475,-1.147114,1.3986293,-0.27697793,0.09914576,1
1377,048,048_im_97.png,2.5143793,-1.505195,1.1290159,-0.56950164,-0.043976646,1
1378,048,048_im_83.png,2.780972,-0.84047943,1.6989464,-0.047455784,0.44010258,1
1379,048,048_im_68.png,2.8098247,-0.9686915,1.6246563,-0.119203344,0.39074183,1
1380,048,048_im_54.png,2.7842379,-1.0666592,1.4285338,-0.20178616,0.20467515,1
1381,048,048_im_40.png,3.0459685,-0.7155668,1.3863484,-0.08015653,0.40700915,1
1382,048,048_im_56.png,2.5113125,-1.0286005,1.1121502,-0.34864503,-0.085150935,1
1383,048,048_im_42.png,3.026979,-0.5629717,1.3762667,-0.10133461,0.41941753,1
1384,048,048_im_95.png,2.927288,-0.7472664,1.5939015,-0.07338895,0.41767377,1
1385,048,048_im_81.png,2.824321,-1.0200334,1.530077,-0.17040218,0.2597705,1
1386,048,048_im_80.png,3.04499,-0.15424782,1.6085604,0.15955903,0.82490444,1
1387,048,048_im_94.png,2.489657,-1.150136,1.3510542,-0.123117775,0.13499624,1
1388,048,048_im_43.png,2.9176695,-0.82207614,1.6342081,-0.09358676,0.42573833,1
1389,048,048_im_57.png,2.887866,-0.9845147,1.5523949,-0.08703078,0.28309155,1
1390,048,048_im_53.png,2.9572632,-0.9206193,1.3533938,-0.26600158,0.12917046,1
1391,048,048_im_47.png,2.8942614,-0.8671422,1.4188257,-0.20417605,0.23136248,1
1392,048,048_im_90.png,2.9458601,-0.8530721,1.4832484,-0.06060922,0.25649685,1
1393,048,048_im_84.png,2.631045,-1.35725,1.2345768,-0.43940592,-0.14685379,1
1394,048,048_im_85.png,2.8079708,-0.96955156,1.6596098,-0.084526576,0.32600868,1
1395,048,048_im_91.png,2.8674731,-0.8544921,1.5251848,-0.15424435,0.26195186,1
1396,048,048_im_46.png,2.596614,-1.1288615,1.4851669,-0.19103645,0.22994478,1
1397,048,048_im_52.png,2.816445,-0.9162122,1.5442309,-0.13142401,0.3528832,1
1398,048,048_im_78.png,2.8085477,-0.8080168,1.4236454,-0.071392715,0.4101265,1
1399,048,048_im_44.png,2.8156729,-1.0327586,1.3805091,-0.2723666,0.07549087,1
1400,048,048_im_50.png,2.9669833,-0.75344545,1.5081166,-0.16332984,0.42959347,1
1401,048,048_im_87.png,2.6530755,-1.1217552,1.3463664,-0.20351447,0.04290201,1
1402,048,048_im_93.png,2.9143114,-1.0147285,1.5837548,-0.11652491,0.43705535,1
1403,048,048_im_92.png,2.7276397,-0.9970493,1.392476,-0.19611368,0.21560222,1
1404,048,048_im_86.png,2.7105126,-1.1449622,1.3120669,-0.27422354,0.06862772,1
1405,048,048_im_51.png,2.7081692,-0.92423236,1.5075284,-0.1657528,0.30786148,1
1406,048,048_im_45.png,3.051101,-0.8020102,1.4141742,-0.08422252,0.39902925,1
1407,048,048_im_79.png,2.6458318,-1.0735803,1.3866546,-0.20992556,0.193094,1
1408,048,048_im_22.png,2.7199702,-0.95466155,1.4647794,-0.25101605,0.19645078,1
1409,048,048_im_36.png,3.1533887,-0.649837,1.4915357,-0.008865099,0.45457518,1
1410,048,048_im_37.png,3.164384,-0.6023391,1.5620648,-0.029789392,0.64550567,1
1411,048,048_im_23.png,2.767224,-0.948347,1.5308801,-0.18128127,0.35680664,1
1412,048,048_im_35.png,2.9866848,-0.68480515,1.6566507,-0.024787549,0.6071508,1
1413,048,048_im_21.png,2.8370953,-1.0795401,1.240613,-0.38722354,0.024815414,1
1414,048,048_im_9.png,3.0179374,-0.81977797,1.4138873,-0.08533941,0.31984103,1
1415,048,048_im_8.png,2.832725,-1.0626843,1.5100384,-0.20687056,0.41566628,1
1416,048,048_im_20.png,2.9961717,-0.9412136,1.6437906,-0.051656682,0.463991,1
1417,048,048_im_34.png,2.8443012,-0.8031992,1.5688874,-0.09191708,0.41636187,1
1418,048,048_im_18.png,2.8731546,-0.9405176,1.4612416,-0.110051796,0.32899347,1
1419,048,048_im_30.png,3.009098,-0.8447709,1.5192946,-0.007244908,0.47111318,1
1420,048,048_im_24.png,2.612888,-0.97037053,1.3116484,-0.24507871,0.12860261,1
1421,048,048_im_25.png,3.0221503,-0.64583975,1.4620973,-0.039663162,0.5292738,1
1422,048,048_im_31.png,2.641924,-1.0244323,1.5749999,-0.15702529,0.20562087,1
1423,048,048_im_19.png,2.887594,-0.64802855,1.5676221,-0.01889873,0.40596163,1
1424,048,048_im_27.png,2.8622327,-1.0198168,1.4440479,-0.14330472,0.33638802,1
1425,048,048_im_33.png,3.1193817,-0.4630926,1.6607666,0.01427488,0.55526185,1
1426,048,048_im_32.png,2.8090112,-0.8605824,1.4433414,-0.14757387,0.2697295,1
1427,048,048_im_26.png,2.8029745,-1.0087886,1.5395054,-0.07686253,0.33290666,1
1428,048,048_im_17.png,2.6925073,-1.1622502,1.1702927,-0.3674552,0.052487034,1
1429,048,048_im_3.png,2.639744,-1.1439158,1.1623431,-0.47118428,-0.11951103,1
1430,048,048_im_2.png,2.9865391,-1.091526,1.4352759,-0.11102417,0.3167801,1
1431,048,048_im_16.png,2.738655,-0.956525,1.3527322,-0.1892164,0.13958897,1
1432,048,048_im_14.png,3.0390882,-0.71755517,1.7234608,0.027408622,0.5964293,1
1433,048,048_im_28.png,2.7079813,-1.1539916,1.6145382,-0.21151856,0.46847874,1
1434,048,048_im_0.png,3.1205685,-0.5817819,1.5798918,0.0694255,0.62427026,1
1435,048,048_im_1.png,2.85208,-1.1337787,1.5062126,-0.21627462,0.30177796,1
1436,048,048_im_29.png,2.6424966,-0.98313147,1.4277254,-0.13035801,0.250224,1
1437,048,048_im_15.png,2.9866083,-0.73365974,1.4831825,-0.12895662,0.3797323,1
1438,048,048_im_39.png,2.7951143,-1.0753498,1.3024176,-0.19225708,0.15225683,1
1439,048,048_im_11.png,2.8292615,-0.8933275,1.3948987,-0.17400098,0.1906353,1
1440,048,048_im_5.png,2.9052215,-0.7399858,1.3921355,-0.23406683,0.19454916,1
1441,048,048_im_4.png,2.7270825,-1.1169772,1.3223469,-0.22466621,0.13849533,1
1442,048,048_im_10.png,2.3936536,-1.3971007,1.1846242,-0.43673778,-0.08960495,1
1443,048,048_im_38.png,2.9073176,-0.87952036,1.6748154,-0.042774413,0.562071,1
1444,048,048_im_12.png,3.0957696,-0.295053,1.5842588,0.08558248,0.7576959,1
1445,048,048_im_6.png,3.0991857,-0.69242924,1.4896374,-0.06940149,0.60261786,1
1446,048,048_im_7.png,2.879629,-1.2815982,1.3174661,-0.33547926,0.16335338,1
1447,048,048_im_13.png,2.7846744,-0.7605682,1.5830034,-0.13029361,0.24461971,1
1448,048,048_im_60.png,3.0158243,-0.63178265,1.5249856,-0.05219305,0.4074319,1
1449,048,048_im_74.png,2.9470356,-0.91829044,1.3064026,-0.36862177,0.023137081,1
1450,048,048_im_48.png,2.7827141,-0.95481396,1.3492725,-0.16165799,0.23443413,1
1451,048,048_im_49.png,2.7524614,-0.8525383,1.3610328,-0.15947151,0.22579877,1
1452,048,048_im_75.png,2.7583263,-1.1161374,1.2092664,-0.356305,-0.01454572,1
1453,048,048_im_61.png,2.7579746,-1.258805,1.3923663,-0.24836648,0.2493017,1
1454,048,048_im_77.png,2.8079915,-1.1214424,1.415937,-0.19275919,0.21980818,1
1455,048,048_im_63.png,2.774919,-0.89513904,1.4017802,-0.2505125,0.14487492,1
1456,048,048_im_88.png,2.6884756,-1.0990206,1.3470123,-0.17752656,0.20969653,1
1457,048,048_im_89.png,2.7790709,-0.7773214,1.5882236,-0.1363653,0.35131037,1
1458,048,048_im_62.png,2.989243,-0.6516109,1.6933169,-0.0037744795,0.6410291,1
1459,048,048_im_76.png,2.9219234,-0.8518025,1.5687677,-0.09263939,0.47092384,1
1460,048,048_im_72.png,3.1072154,-0.0620347,1.9447119,0.15392229,1.1529069,1
1461,048,048_im_66.png,2.817396,-0.95528716,1.2638807,-0.20384777,0.17111424,1
1462,048,048_im_99.png,2.4537258,-1.3338553,1.1920038,-0.48976725,-0.1751631,1
1463,048,048_im_98.png,2.7429392,-0.7330877,1.585146,0.0034554335,0.3259154,1
1464,048,048_im_67.png,2.7705953,-1.1048515,1.4625028,-0.12423432,0.18836951,1
1465,048,048_im_73.png,2.906822,-0.95624274,1.3951172,-0.18524724,0.29469824,1
1466,048,048_im_59.png,2.8468485,-0.9796572,1.211587,-0.28515828,0.00066580274,1
1467,048,048_im_65.png,2.8503456,-0.98064435,1.2936718,-0.353666,0.13814144,1
1468,048,048_im_71.png,2.650409,-1.1590348,1.3925233,-0.30577567,0.031757105,1
1469,048,048_im_70.png,2.9616091,-0.9216774,1.3586949,-0.05802498,0.3393191,1
1470,048,048_im_64.png,2.6058836,-1.2396053,1.3233287,-0.28651622,0.010362435,1
1471,048,048_im_58.png,2.5667837,-0.9264393,1.4328157,-0.16076729,0.17589727,1
1472,040,040_im_71.png,2.2397401,-1.7302585,0.39642957,-0.8056083,-0.30234316,1
1473,040,040_im_65.png,2.8482502,-1.3654075,0.6864194,-0.6713484,-0.030893277,1
1474,040,040_im_59.png,2.4416175,-1.5320451,0.5340842,-0.7509105,-0.3085348,1
1475,040,040_im_5.png,2.7061791,-1.3206576,0.9048451,-0.61239785,0.02320065,1
1476,040,040_im_4.png,2.573514,-1.5634325,0.47996998,-0.77940834,-0.20717157,1
1477,040,040_im_58.png,2.5013964,-1.6983296,0.6436588,-0.6531014,-0.20002422,1
1478,040,040_im_64.png,2.3386195,-1.9342427,0.12157274,-1.0486798,-0.52159905,1
1479,040,040_im_70.png,2.569496,-1.622204,0.30826494,-0.9569517,-0.36439025,1
1480,040,040_im_66.png,2.5232828,-1.6655663,0.36706504,-0.91174215,-0.35261655,1
1481,040,040_im_72.png,2.872767,-1.140373,0.78680974,-0.5648412,0.16550636,1
1482,040,040_im_6.png,2.7823615,-1.624429,0.40093878,-0.9833342,-0.23511168,1
1483,040,040_im_99.png,2.5283692,-1.6705722,0.44679043,-0.84350777,-0.3170045,1
1484,040,040_im_98.png,2.772465,-1.2586823,0.74767864,-0.4983876,0.10295429,1
1485,040,040_im_7.png,2.3119965,-1.854903,0.20715629,-1.2453077,-0.66681635,1
1486,040,040_im_73.png,2.8818107,-1.7097504,0.3648381,-0.8991516,-0.2921079,1
1487,040,040_im_67.png,2.610574,-2.2223985,0.14290352,-1.188965,-0.6531042,1
1488,040,040_im_63.png,2.693472,-1.5729648,0.4125392,-0.8589056,-0.23569995,1
1489,040,040_im_77.png,2.1343634,-2.042218,0.2352112,-1.0943387,-0.65945125,1
1490,040,040_im_88.png,2.3736534,-1.8361157,0.40807423,-0.8785238,-0.3679834,1
1491,040,040_im_3.png,2.5970755,-1.86643,0.39810506,-0.9325678,-0.380381,1
1492,040,040_im_2.png,2.5252247,-1.8732191,0.31494996,-1.1859047,-0.46783328,1
1493,040,040_im_89.png,2.9202313,-1.5383543,0.56835735,-0.6686204,0.010593388,1
1494,040,040_im_76.png,2.534722,-1.6649975,0.44796517,-0.9874138,-0.46274734,1
1495,040,040_im_62.png,2.8684485,-0.7074062,1.143481,-0.34968624,0.5531383,1
1496,040,040_im_48.png,2.2606328,-2.069322,0.066829614,-1.2895634,-0.7663678,1
1497,040,040_im_74.png,2.7153409,-1.7490137,0.22223248,-1.0197957,-0.34021395,1
1498,040,040_im_60.png,2.3700714,-2.1559033,0.012657872,-1.3997881,-0.8165477,1
1499,040,040_im_0.png,2.8100445,-0.95592827,0.5849195,-0.682288,0.07507444,1
1500,040,040_im_1.png,2.5146246,-1.4770935,0.6306862,-0.71857756,-0.14312927,1
1501,040,040_im_61.png,2.1671927,-1.8559517,0.46861735,-0.8566423,-0.44850212,1
1502,040,040_im_75.png,2.4699724,-1.6472894,0.34311002,-0.8583631,-0.4168483,1
1503,040,040_im_49.png,2.9986784,-0.855855,0.9773334,-0.2901004,0.31401506,1
1504,040,040_im_12.png,2.8864136,-1.6658034,0.43776935,-0.915683,-0.22381799,1
1505,040,040_im_13.png,2.7419217,-1.6477159,0.64830804,-0.74485016,-0.1906627,1
1506,040,040_im_11.png,2.3372707,-1.8003871,0.41316116,-1.1054734,-0.53708607,1
1507,040,040_im_39.png,2.3695502,-1.7321218,0.51977813,-0.7875384,-0.21523498,1
1508,040,040_im_38.png,2.828098,-1.2900534,0.6752958,-0.60115314,0.03554595,1
1509,040,040_im_10.png,2.4271345,-1.7768488,0.32392406,-0.88674945,-0.3626837,1
1510,040,040_im_28.png,2.8570254,-1.3869325,0.8185127,-0.62235206,0.16178298,1
1511,040,040_im_14.png,2.7904844,-1.1399584,0.53982866,-0.63985854,0.06533518,1
1512,040,040_im_15.png,2.8406096,-1.3887944,0.6904378,-0.65785754,-0.11872736,1
1513,040,040_im_29.png,2.140652,-1.6908747,0.4052023,-0.9886894,-0.56752676,1
1514,040,040_im_17.png,2.155757,-2.033099,0.19660173,-1.2077076,-0.6239997,1
1515,040,040_im_16.png,2.4455326,-1.8489349,0.30900136,-0.946557,-0.3411994,1
1516,040,040_im_33.png,2.5903144,-1.7218963,0.37495142,-1.0718257,-0.5299099,1
1517,040,040_im_27.png,2.4471004,-1.5863327,0.61174077,-0.6269674,-0.17501259,1
1518,040,040_im_26.png,2.0791826,-1.9417299,0.28603438,-1.0776546,-0.67217624,1
1519,040,040_im_32.png,3.0493982,-1.4458452,0.63058,-0.76888025,-0.08455136,1
1520,040,040_im_24.png,2.527941,-1.8268392,0.23124056,-1.046759,-0.51427984,1
1521,040,040_im_30.png,2.7238567,-1.5172076,0.55535966,-0.7434007,-0.18476291,1
1522,040,040_im_18.png,2.356221,-2.1500235,0.2883233,-1.2288872,-0.57070184,1
1523,040,040_im_19.png,2.8023326,-1.3380457,0.69974875,-0.71646315,-0.03017589,1
1524,040,040_im_31.png,2.2712307,-2.0250738,0.21369079,-1.0590192,-0.655097,1
1525,040,040_im_25.png,2.9035392,-1.3805037,0.71454954,-0.5418085,0.014530424,1
1526,040,040_im_21.png,2.3292654,-2.001326,0.17464261,-1.2269826,-0.67153287,1
1527,040,040_im_35.png,2.3939695,-1.9487401,0.13048346,-1.3640444,-0.7637162,1
1528,040,040_im_34.png,2.582344,-1.6761693,0.58473283,-0.9072875,-0.2795362,1
1529,040,040_im_20.png,2.6395538,-1.1305522,1.0565726,-0.36707819,0.19800618,1
